model,landscape,replicate,train_regime,cv_fold,test_data,pearson_r,r2,mse_loss,train_epochs
mlp,k4,r2,M0-M6,0,M6,0.47530467,0.185357314,0.014477788,
mlp,k4,r4,M0-M1,0,train,0.294499123,-0.478444931,0.020404344,21
mlp,k4,r4,M0-M1,0,M1,-0.342815248,-0.37174092,0.058404189,
mlp,k4,r4,M0-M1,0,M2,0.079469,-0.306231896,0.025075901,
mlp,k4,r4,M0-M1,0,M3,0.06542041,-0.15167376,0.025045527,
mlp,k4,r4,M0-M1,0,M4,0.005657658,-0.146784218,0.021074146,
mlp,k4,r4,M0-M1,0,M5,-0.016859262,-0.201205283,0.022711478,
mlp,k4,r4,M0-M1,0,M6,-0.0341787,-0.356033066,0.024262698,
mlp,k4,r4,M0-M2,0,train,0.801689511,0.6229831,0.007593011,26
mlp,k4,r4,M0-M2,0,M1,0.904496624,0.421162652,0.024644978,
mlp,k4,r4,M0-M2,0,M2,0.330694558,0.052179204,0.018195437,
mlp,k4,r4,M0-M2,0,M3,0.188401473,-0.286662437,0.027981134,
mlp,k4,r4,M0-M2,0,M4,0.010439245,-0.727624644,0.031748094,
mlp,k4,r4,M0-M2,0,M5,-0.01155047,-0.741381629,0.032897562,
mlp,k4,r4,M0-M2,0,M6,-0.000108401,-0.762876523,0.03217423,
mlp,k4,r4,M0-M3,0,train,0.564296169,0.316619958,0.012589509,16
mlp,k4,r4,M0-M3,0,M1,0.630025717,0.296533049,0.029951295,
mlp,k4,r4,M0-M3,0,M2,0.431014646,0.147943835,0.016357031,
mlp,k4,r4,M0-M3,0,M3,0.29818829,0.050582704,0.020647041,
mlp,k4,r4,M0-M3,0,M4,0.122513029,-0.184036405,0.02175872,
mlp,k4,r4,M0-M3,0,M5,-0.013899443,-0.361268484,0.025786457,
mlp,k4,r4,M0-M3,0,M6,-0.027870058,-0.476319722,0.02639823,
mlp,k4,r4,M0-M4,0,train,0.695756796,0.481756756,0.009697599,23
mlp,k4,r4,M0-M4,0,M1,0.785942775,0.508247435,0.020937197,
mlp,k4,r4,M0-M4,0,M2,0.451913655,0.183751865,0.01566962,
mlp,k4,r4,M0-M4,0,M3,0.431942296,0.167423193,0.018106105,
mlp,k4,r4,M0-M4,0,M4,0.354373402,0.063951607,0.017201509,
mlp,k4,r4,M0-M4,0,M5,0.11705086,-0.255987905,0.023786744,
mlp,k4,r4,M0-M4,0,M6,-0.002390396,-0.502802805,0.026935925,
mlp,k4,r4,M0-M5,0,train,0.657591098,0.429184856,0.010767548,27
mlp,k4,r4,M0-M5,0,M1,0.517983458,0.263222346,0.031369556,
mlp,k4,r4,M0-M5,0,M2,0.32864835,0.054300557,0.018154714,
mlp,k4,r4,M0-M5,0,M3,0.418249661,0.129696412,0.018926552,
mlp,k4,r4,M0-M5,0,M4,0.367629877,0.066102774,0.01716198,
mlp,k4,r4,M0-M5,0,M5,0.351912073,0.050279584,0.017968254,
mlp,k4,r4,M0-M5,0,M6,0.110723791,-0.335333085,0.024008452,
mlp,k4,r4,M0-M6,0,train,0.513068788,0.260507946,0.013850212,22
mlp,k4,r4,M0-M6,0,M1,0.283378462,0.066111345,0.039761886,
mlp,k4,r4,M0-M6,0,M2,0.322577904,0.10167731,0.017245216,
mlp,k4,r4,M0-M6,0,M3,0.350704663,0.110352132,0.019347232,
mlp,k4,r4,M0-M6,0,M4,0.301438543,0.042121752,0.017602673,
mlp,k4,r4,M0-M6,0,M5,0.312547005,0.062330028,0.017745427,
mlp,k4,r4,M0-M6,0,M6,0.278832606,0.0370774,0.01732792,
mlp,k4,r0,M0-M1,0,train,-0.018493589,-0.061379982,0.015970325,16
mlp,k4,r0,M0-M1,0,M1,-0.260669557,-2.475528545,0.008529793,
mlp,k4,r0,M0-M1,0,M2,-0.088844692,-0.193082576,0.026041819,
mlp,k4,r0,M0-M1,0,M3,0.079971567,-0.648781767,0.030499814,
mlp,k4,r0,M0-M1,0,M4,-0.042393376,-1.11390214,0.038065083,
mlp,k4,r0,M0-M1,0,M5,-0.001287706,-1.552014644,0.045093199,
mlp,k4,r0,M0-M1,0,M6,-0.001332994,-1.910665613,0.05436923,
mlp,k4,r0,M0-M2,0,train,0.48190387,0.212410306,0.011957354,14
mlp,k4,r0,M0-M2,0,M1,0.133554555,-0.124769189,0.002760457,
mlp,k4,r0,M0-M2,0,M2,0.228926921,0.032295301,0.02112242,
mlp,k4,r0,M0-M2,0,M3,0.086227479,-0.078572507,0.019951859,
mlp,k4,r0,M0-M2,0,M4,-0.046451494,-0.191067251,0.021447575,
mlp,k4,r0,M0-M2,0,M5,-0.017597112,-0.232949213,0.021795312,
mlp,k4,r0,M0-M2,0,M6,-0.031993998,-0.335136488,0.02466529,
mlp,k4,r0,M0-M3,0,train,0.400388332,0.110753081,0.014697815,12
mlp,k4,r0,M0-M3,0,M1,0.195454883,-0.401574422,0.003439805,
mlp,k4,r0,M0-M3,0,M2,0.155022698,0.019149011,0.021409368,
mlp,k4,r0,M0-M3,0,M3,0.156476444,-0.038712494,0.019214513,
mlp,k4,r0,M0-M3,0,M4,0.028704587,-0.127554702,0.020303903,
mlp,k4,r0,M0-M3,0,M5,0.016455269,-0.138944074,0.0201549,
mlp,k4,r0,M0-M3,0,M6,0.020267202,-0.135546098,0.021091688,
mlp,k4,r0,M0-M4,0,train,0.632733792,0.399777051,0.011185638,26
mlp,k4,r0,M0-M4,0,M1,0.266750415,-0.456263503,0.003574025,
mlp,k4,r0,M0-M4,0,M2,0.324242578,0.0744093,0.020203184,
mlp,k4,r0,M0-M4,0,M3,0.31643726,0.028655747,0.017968308,
mlp,k4,r0,M0-M4,0,M4,0.309342043,0.008441259,0.017855022,
mlp,k4,r0,M0-M4,0,M5,0.087512647,-0.318008292,0.023304814,
mlp,k4,r0,M0-M4,0,M6,-0.017014193,-0.502397126,0.027973824,
mlp,k4,r0,M0-M5,0,train,0.542817745,0.292394828,0.013171819,18
mlp,k4,r0,M0-M5,0,M1,-0.50792945,-1.033890201,0.004991661,
mlp,k4,r0,M0-M5,0,M2,0.386188429,0.106216208,0.019508922,
mlp,k4,r0,M0-M5,0,M3,0.318999671,0.065668132,0.017283639,
mlp,k4,r0,M0-M5,0,M4,0.310579955,0.068279354,0.016777515,
mlp,k4,r0,M0-M5,0,M5,0.299857521,0.061227577,0.016616117,
mlp,k4,r0,M0-M5,0,M6,0.116504256,-0.129333801,0.02107391,
mlp,k4,r0,M0-M6,0,train,0.566649709,0.310488972,0.012738403,23
mlp,k4,r0,M0-M6,0,M1,-0.170105395,-0.952276368,0.004791361,
mlp,k4,r0,M0-M6,0,M2,0.346273207,0.076487282,0.020157827,
mlp,k4,r0,M0-M6,0,M3,0.334332325,0.067594816,0.017247997,
mlp,k4,r0,M0-M6,0,M4,0.309246504,0.052736818,0.017057389,
mlp,k4,r0,M0-M6,0,M5,0.306386566,0.051076055,0.016793678,
mlp,k4,r0,M0-M6,0,M6,0.318578303,0.066157921,0.017341455,
mlp,k4,r7,M0-M1,0,train,-0.006180728,-0.981800642,0.046143346,15
mlp,k4,r7,M0-M1,0,M1,0.090439222,-5.136090964,0.045724519,
mlp,k4,r7,M0-M1,0,M2,-0.189369664,-3.102385402,0.078223065,
mlp,k4,r7,M0-M1,0,M3,-0.068139027,-3.687579622,0.091454849,
mlp,k4,r7,M0-M1,0,M4,-0.002931212,-3.916311002,0.09623266,
mlp,k4,r7,M0-M1,0,M5,-0.013693206,-4.59760289,0.104900997,
mlp,k4,r7,M0-M1,0,M6,0.030130815,-5.234581586,0.116150107,
mlp,k4,r7,M0-M2,0,train,0.794001063,0.615708766,0.007693371,29
mlp,k4,r7,M0-M2,0,M1,0.398263483,0.022084749,0.007287164,
mlp,k4,r7,M0-M2,0,M2,0.216841507,-0.148963966,0.021908103,
mlp,k4,r7,M0-M2,0,M3,0.120252127,-0.62756154,0.031753786,
mlp,k4,r7,M0-M2,0,M4,0.001541057,-1.209815382,0.043255277,
mlp,k4,r7,M0-M2,0,M5,-0.014925407,-1.643940929,0.049585206,
mlp,k4,r7,M0-M2,0,M6,-0.008141532,-1.599149724,0.049026281,
mlp,k4,r7,M0-M3,0,train,0.780711483,0.607832664,0.007452782,25
mlp,k4,r7,M0-M3,0,M1,0.322899177,-0.446498312,0.010778921,
mlp,k4,r7,M0-M3,0,M2,0.417305304,0.125830794,0.0166684,
mlp,k4,r7,M0-M3,0,M3,0.367482284,0.024229986,0.019037308,
mlp,k4,r7,M0-M3,0,M4,0.129609245,-0.411683729,0.027632521,
mlp,k4,r7,M0-M3,0,M5,-0.016284071,-0.813861714,0.034081182,
mlp,k4,r7,M0-M3,0,M6,-0.034992112,-0.894766202,0.034841465,
mlp,k4,r7,M0-M4,0,train,0.628858848,0.393972133,0.011352763,23
mlp,k4,r7,M0-M4,0,M1,-0.082066705,-0.288170236,0.009599103,
mlp,k4,r7,M0-M4,0,M2,0.231651416,-0.01390523,0.019332843,
mlp,k4,r7,M0-M4,0,M3,0.314903712,0.055256938,0.018431973,
mlp,k4,r7,M0-M4,0,M4,0.310927123,0.033894067,0.01891071,
mlp,k4,r7,M0-M4,0,M5,0.081349664,-0.294096043,0.024289243,
mlp,k4,r7,M0-M4,0,M6,-0.001617861,-0.512614186,0.028370256,
mlp,k4,r7,M0-M5,0,train,0.640744328,0.405363079,0.01107025,25
mlp,k4,r7,M0-M5,0,M1,-0.306631576,-1.097879114,0.015632838,
mlp,k4,r7,M0-M5,0,M2,0.211710337,-0.077391844,0.020543389,
mlp,k4,r7,M0-M5,0,M3,0.321931149,0.031465147,0.018896149,
mlp,k4,r7,M0-M5,0,M4,0.404216813,0.142783537,0.016779292,
mlp,k4,r7,M0-M5,0,M5,0.355385986,0.090752481,0.017067504,
mlp,k4,r7,M0-M5,0,M6,0.0945769,-0.236984512,0.023091211,
mlp,k4,r7,M0-M6,0,train,0.513729675,0.255979116,0.013938248,18
mlp,k4,r7,M0-M6,0,M1,-0.228342556,-0.308765162,0.00975257,
mlp,k4,r7,M0-M6,0,M2,0.225930194,-0.029112189,0.019622806,
mlp,k4,r7,M0-M6,0,M3,0.281153387,0.024805364,0.019026082,
mlp,k4,r7,M0-M6,0,M4,0.319684842,0.088034999,0.017850948,
mlp,k4,r7,M0-M6,0,M5,0.308166703,0.077898255,0.017333319,
mlp,k4,r7,M0-M6,0,M6,0.3223877,0.085521078,0.01712723,
mlp,k5,r2,M0-M1,0,train,-0.251973784,-0.395971766,0.027262708,15
mlp,k5,r2,M0-M1,0,M1,-0.316129647,-0.724402658,0.042597815,
mlp,k5,r2,M0-M1,0,M2,-0.093108425,-1.063105527,0.03231902,
mlp,k5,r2,M0-M1,0,M3,-0.002441588,-1.63439805,0.048065301,
mlp,k5,r2,M0-M1,0,M4,0.031244863,-2.070677241,0.061734132,
mlp,k5,r2,M0-M1,0,M5,0.027085443,-2.528742981,0.070553981,
mlp,k5,r2,M0-M1,0,M6,0.004794128,-3.070717944,0.083114922,
mlp,k5,r2,M0-M2,0,train,0.091886725,-0.019014603,0.021148304,11
mlp,k5,r2,M0-M2,0,M1,0.000734023,-0.040042261,0.025692103,
mlp,k5,r2,M0-M2,0,M2,-0.003592775,-0.053153743,0.016497895,
mlp,k5,r2,M0-M2,0,M3,0.022533841,-0.048549784,0.019131074,
mlp,k5,r2,M0-M2,0,M4,-0.043901462,-0.120343848,0.022523843,
mlp,k5,r2,M0-M2,0,M5,-0.00100658,-0.127201356,0.022563474,
mlp,k5,r2,M0-M2,0,M6,-0.001004144,-0.194203271,0.024227479,
mlp,k5,r2,M0-M3,0,train,0.108052295,0.004555047,0.020709065,9
mlp,k5,r2,M0-M3,0,M1,0.294120323,0.033884678,0.02386589,
mlp,k5,r2,M0-M3,0,M2,-0.076431723,-0.093337665,0.017127384,
mlp,k5,r2,M0-M3,0,M3,0.110576398,0.003386149,0.018183488,
mlp,k5,r2,M0-M3,0,M4,0.000339952,-0.024563816,0.020598242,
mlp,k5,r2,M0-M3,0,M5,0.009375623,-0.029167064,0.020614219,
mlp,k5,r2,M0-M3,0,M6,0.014537535,-0.037410507,0.021071199,
mlp,k5,r2,M0-M4,0,train,0.087473329,-0.000878059,0.020141039,10
mlp,k5,r2,M0-M4,0,M1,0.345105851,0.043752288,0.023622131,
mlp,k5,r2,M0-M4,0,M2,-0.083176602,-0.051008017,0.016464282,
mlp,k5,r2,M0-M4,0,M3,0.045852175,-0.014060198,0.018501801,
mlp,k5,r2,M0-M4,0,M4,0.054505333,-0.016587844,0.020437891,
mlp,k5,r2,M0-M4,0,M5,0.00503307,-0.041799791,0.020874055,
mlp,k5,r2,M0-M4,0,M6,0.000147082,-0.050922912,0.02128695,
mlp,k5,r2,M0-M5,0,train,0.092607613,0.006950909,0.019720028,12
mlp,k5,r2,M0-M5,0,M1,0.610853855,0.072319794,0.022916429,
mlp,k5,r2,M0-M5,0,M2,0.042251819,-0.014821406,0.015897408,
mlp,k5,r2,M0-M5,0,M3,0.025959023,-0.009288051,0.018414732,
mlp,k5,r2,M0-M5,0,M4,0.01386949,-0.012381897,0.020353332,
mlp,k5,r2,M0-M5,0,M5,0.013126904,-0.015906911,0.020361383,
mlp,k5,r2,M0-M5,0,M6,-0.010164602,-0.020883589,0.020740663,
mlp,k5,r2,M0-M6,0,train,0.091299188,0.007007983,0.019958177,13
mlp,k5,r2,M0-M6,0,M1,0.342037314,0.037666783,0.023772459,
mlp,k5,r2,M0-M6,0,M2,-0.201756092,-0.073392568,0.016814942,
mlp,k5,r2,M0-M6,0,M3,0.069847893,0.001007589,0.018226886,
mlp,k5,r2,M0-M6,0,M4,0.003194109,-0.009499246,0.02029538,
mlp,k5,r2,M0-M6,0,M5,-0.018652792,-0.015171291,0.020345646,
mlp,k5,r2,M0-M6,0,M6,-0.020948677,-0.012625001,0.020571351,
mlp,k5,r4,M0-M1,0,train,0.117417592,-0.675638583,0.031781103,18
mlp,k5,r4,M0-M1,0,M1,0.349898682,-1.008434814,0.056171887,
mlp,k5,r4,M0-M1,0,M2,-0.194920261,-1.746311371,0.042567994,
mlp,k5,r4,M0-M1,0,M3,0.017468013,-1.069164657,0.042631485,
mlp,k5,r4,M0-M1,0,M4,0.047942458,-1.398155272,0.04824052,
mlp,k5,r4,M0-M1,0,M5,-0.000814893,-1.964605055,0.060509132,
mlp,k5,r4,M0-M1,0,M6,0.019192975,-2.263346501,0.067268807,
mlp,k5,r4,M0-M2,0,train,0.208148877,0.040245727,0.015943369,13
mlp,k5,r4,M0-M2,0,M1,0.193109508,-0.066033024,0.029814802,
mlp,k5,r4,M0-M2,0,M2,0.095586348,-0.190792901,0.018457362,
mlp,k5,r4,M0-M2,0,M3,-0.024499193,-0.128924038,0.023259485,
mlp,k5,r4,M0-M2,0,M4,-0.005284055,-0.217588821,0.024492623,
mlp,k5,r4,M0-M2,0,M5,-0.014852901,-0.464260579,0.02991822,
mlp,k5,r4,M0-M2,0,M6,-0.002803641,-0.646449515,0.034079749,
mlp,k5,r4,M0-M3,0,train,0.201790053,0.014801472,0.019937355,11
mlp,k5,r4,M0-M3,0,M1,0.021555412,-0.251869496,0.035012275,
mlp,k5,r4,M0-M3,0,M2,-0.031105216,-0.297566198,0.020112356,
mlp,k5,r4,M0-M3,0,M3,-0.003019961,-0.050587167,0.021645492,
mlp,k5,r4,M0-M3,0,M4,-0.029005564,-0.057729384,0.021276943,
mlp,k5,r4,M0-M3,0,M5,-0.000734129,-0.076382145,0.021975453,
mlp,k5,r4,M0-M3,0,M6,-0.02434231,-0.076049818,0.022420283,
mlp,k5,r4,M0-M4,0,train,0.064688374,-0.006977075,0.019853464,9
mlp,k5,r4,M0-M4,0,M1,-0.135814397,-0.104019845,0.030877218,
mlp,k5,r4,M0-M4,0,M2,0.051332856,-0.029930562,0.015963987,
mlp,k5,r4,M0-M4,0,M3,0.061205099,-0.014149611,0.020894758,
mlp,k5,r4,M0-M4,0,M4,-0.00246481,-0.028372703,0.020686414,
mlp,k5,r4,M0-M4,0,M5,-0.0049236,-0.031074769,0.02103424,
mlp,k5,r4,M0-M4,0,M6,-0.016069434,-0.034275582,0.021515481,
mlp,k5,r4,M0-M5,0,train,0.143929226,0.019569233,0.019662594,15
mlp,k5,r4,M0-M5,0,M1,-0.445912348,-0.204876978,0.033697989,
mlp,k5,r4,M0-M5,0,M2,0.076404338,-0.121186538,0.017378459,
mlp,k5,r4,M0-M5,0,M3,0.007361154,-0.016028557,0.020933473,
mlp,k5,r4,M0-M5,0,M4,0.026270092,-0.011778463,0.020352608,
mlp,k5,r4,M0-M5,0,M5,0.038881669,-0.01382672,0.020681811,
mlp,k5,r4,M0-M5,0,M6,-0.005320475,-0.031155263,0.021412669,
mlp,k5,r4,M0-M6,0,train,0.106275557,0.010473735,0.019716439,12
mlp,k5,r4,M0-M6,0,M1,0.242556684,-0.155286362,0.032311037,
mlp,k5,r4,M0-M6,0,M2,0.041339713,-0.116315312,0.017302955,
mlp,k5,r4,M0-M6,0,M3,-0.011022171,-0.006666156,0.020740576,
mlp,k5,r4,M0-M6,0,M4,0.007498496,-0.006402383,0.020244466,
mlp,k5,r4,M0-M6,0,M5,-0.009250737,-0.007578009,0.020557572,
mlp,k5,r4,M0-M6,0,M6,0.003418177,-0.006891433,0.020974611,
mlp,k5,r0,M0-M1,0,train,0.281204244,0.023988105,0.036998205,22
mlp,k5,r0,M0-M1,0,M1,-0.020857126,-0.256094232,0.006962694,
mlp,k5,r0,M0-M1,0,M2,-0.127419781,-0.70588379,0.04185323,
mlp,k5,r0,M0-M1,0,M3,-0.015895055,-1.286605651,0.045291536,
mlp,k5,r0,M0-M1,0,M4,0.005029494,-1.822986371,0.05559573,
mlp,k5,r0,M0-M1,0,M5,-0.013356496,-2.714780923,0.070510648,
mlp,k5,r0,M0-M1,0,M6,0.006257998,-3.490358674,0.090082932,
mlp,k5,r0,M0-M2,0,train,0.219423045,0.04803089,0.018091122,13
mlp,k5,r0,M0-M2,0,M1,-0.460706952,-1.579692837,0.014299574,
mlp,k5,r0,M0-M2,0,M2,0.052849218,-0.02181348,0.025069816,
mlp,k5,r0,M0-M2,0,M3,-0.016225426,-0.094596952,0.021681035,
mlp,k5,r0,M0-M2,0,M4,0.02737227,-0.138924502,0.022429913,
mlp,k5,r0,M0-M2,0,M5,-0.016031466,-0.295746439,0.024635253,
mlp,k5,r0,M0-M2,0,M6,-0.015810497,-0.449713353,0.028966991,
mlp,k5,r0,M0-M3,0,train,0.156524583,0.024151167,0.01903196,10
mlp,k5,r0,M0-M3,0,M1,-0.657921838,-1.230117741,0.012361835,
mlp,k5,r0,M0-M3,0,M2,-0.131300117,-0.043508817,0.025602104,
mlp,k5,r0,M0-M3,0,M3,-0.06380469,-0.050903303,0.020815579,
mlp,k5,r0,M0-M3,0,M4,0.041961374,-0.041089192,0.020503152,
mlp,k5,r0,M0-M3,0,M5,2.93E-05,-0.110786802,0.021110717,
mlp,k5,r0,M0-M3,0,M6,0.00938206,-0.154742204,0.023005223,
mlp,k5,r0,M0-M4,0,train,0.10314031,0.000900854,0.019242529,11
mlp,k5,r0,M0-M4,0,M1,0.521683419,-0.508996053,0.008364562,
mlp,k5,r0,M0-M4,0,M2,-0.042844856,-0.022246326,0.025080437,
mlp,k5,r0,M0-M4,0,M3,-0.03402082,-0.034736379,0.020495359,
mlp,k5,r0,M0-M4,0,M4,0.018762659,-0.031787521,0.020319963,
mlp,k5,r0,M0-M4,0,M5,-0.011596727,-0.054482698,0.020099042,
mlp,k5,r0,M0-M4,0,M6,-0.014779157,-0.06591854,0.021119528,
mlp,k5,r0,M0-M5,0,train,0.092514687,0.002721623,0.019190559,12
mlp,k5,r0,M0-M5,0,M1,0.491740172,-0.383404544,0.007668392,
mlp,k5,r0,M0-M5,0,M2,0.009621338,-0.003739474,0.024626376,
mlp,k5,r0,M0-M5,0,M3,0.028275116,-0.007561821,0.019957103,
mlp,k5,r0,M0-M5,0,M4,0.024875458,-0.013139166,0.019952707,
mlp,k5,r0,M0-M5,0,M5,-0.005282262,-0.02576218,0.019540404,
mlp,k5,r0,M0-M5,0,M6,-0.015338115,-0.029950291,0.020407198,
mlp,k5,r0,M0-M6,0,train,0.097217372,0.008032226,0.019001415,13
mlp,k5,r0,M0-M6,0,M1,-0.095162229,-0.597485664,0.008855071,
mlp,k5,r0,M0-M6,0,M2,-0.17084215,-0.032620504,0.025334964,
mlp,k5,r0,M0-M6,0,M3,-0.01565928,-0.013041312,0.020065637,
mlp,k5,r0,M0-M6,0,M4,0.056473491,0.00049697,0.019684153,
mlp,k5,r0,M0-M6,0,M5,-0.00922238,-0.01312692,0.01929891,
mlp,k5,r0,M0-M6,0,M6,0.016227173,-0.00858731,0.020038143,
mlp,k5,r7,M0-M1,0,train,-0.120110251,-0.719307962,0.032432057,16
mlp,k5,r7,M0-M1,0,M1,0.658643973,-5.491698484,0.027289575,
mlp,k5,r7,M0-M1,0,M2,0.063466984,-0.93809169,0.044675738,
mlp,k5,r7,M0-M1,0,M3,0.016688512,-1.110751063,0.045413576,
mlp,k5,r7,M0-M1,0,M4,0.060395382,-1.51730966,0.048607223,
mlp,k5,r7,M0-M1,0,M5,0.015095825,-1.68571418,0.053181939,
mlp,k5,r7,M0-M1,0,M6,0.015946493,-2.085755964,0.059710508,
mlp,k5,r7,M0-M2,0,train,0.040513247,-0.058308689,0.021304047,10
mlp,k5,r7,M0-M2,0,M1,0.34037327,0.031753845,0.004070279,
mlp,k5,r7,M0-M2,0,M2,-0.079793733,-0.141045138,0.026302693,
mlp,k5,r7,M0-M2,0,M3,-0.004774731,-0.108681403,0.023853682,
mlp,k5,r7,M0-M2,0,M4,-0.03876781,-0.237393173,0.023893064,
mlp,k5,r7,M0-M2,0,M5,0.002778404,-0.336075379,0.026456109,
mlp,k5,r7,M0-M2,0,M6,0.007612292,-0.557394541,0.030274971,
mlp,k5,r7,M0-M3,0,train,0.190006401,0.029939154,0.017584126,11
mlp,k5,r7,M0-M3,0,M1,0.280968351,0.046096993,0.004009984,
mlp,k5,r7,M0-M3,0,M2,-0.027993529,-0.025286007,0.023634281,
mlp,k5,r7,M0-M3,0,M3,-0.027138635,-0.039691589,0.022369344,
mlp,k5,r7,M0-M3,0,M4,-0.000823585,-0.057542853,0.0204203,
mlp,k5,r7,M0-M3,0,M5,0.011004181,-0.060290108,0.020991746,
mlp,k5,r7,M0-M3,0,M6,-0.013233051,-0.097134326,0.021260619,
mlp,k5,r7,M0-M4,0,train,0.113735355,0.002607602,0.020009064,10
mlp,k5,r7,M0-M4,0,M1,0.305989831,0.043977942,0.004018892,
mlp,k5,r7,M0-M4,0,M2,-0.107727765,-0.04294107,0.024041258,
mlp,k5,r7,M0-M4,0,M3,-0.011624114,-0.028936676,0.022137944,
mlp,k5,r7,M0-M4,0,M4,-0.016255259,-0.047518536,0.020226739,
mlp,k5,r7,M0-M4,0,M5,0.038292694,-0.029520224,0.020392398,
mlp,k5,r7,M0-M4,0,M6,-0.009242651,-0.059162301,0.020573515,
mlp,k5,r7,M0-M5,0,train,0.088043358,0.006847024,0.019663499,11
mlp,k5,r7,M0-M5,0,M1,-0.766059229,-0.353442669,0.005689555,
mlp,k5,r7,M0-M5,0,M2,0.060975804,0.000933339,0.02302989,
mlp,k5,r7,M0-M5,0,M3,-0.013856853,-0.01316926,0.021798704,
mlp,k5,r7,M0-M5,0,M4,-0.027872518,-0.018826802,0.019672725,
mlp,k5,r7,M0-M5,0,M5,0.008543879,-0.010840279,0.02004453,
mlp,k5,r7,M0-M5,0,M6,0.02916477,-0.007619121,0.019608892,
mlp,k5,r7,M0-M6,0,train,0.083612935,0.005935465,0.019748488,12
mlp,k5,r7,M0-M6,0,M1,-0.044768745,-0.128832426,0.004745346,
mlp,k5,r7,M0-M6,0,M2,-0.098959151,-0.024931605,0.023626111,
mlp,k5,r7,M0-M6,0,M3,-0.011712131,-0.009782409,0.021725835,
mlp,k5,r7,M0-M6,0,M4,0.011396779,-0.008555524,0.019474395,
mlp,k5,r7,M0-M6,0,M5,0.008236756,-0.00580005,0.019946396,
mlp,k5,r7,M0-M6,0,M6,0.018919851,-0.004757763,0.019550022,
rf,k0,r2,M0-M1,0,train,0.976392728,0.878290389,0.000778661,
rf,k0,r2,M0-M1,0,M1,0.674327395,0.270666262,0.007375447,
rf,k0,r2,M0-M1,0,M2,0.874244962,0.634239264,0.00549509,
rf,k0,r2,M0-M1,0,M3,0.786752871,0.515801739,0.007470988,
rf,k0,r2,M0-M1,0,M4,0.736380065,0.390665702,0.012129251,
rf,k0,r2,M0-M1,0,M5,0.671305382,0.2568781,0.01673396,
rf,k0,r2,M0-M1,0,M6,0.590890203,0.055988443,0.021138689,
rf,k0,r2,M0-M2,0,train,0.990505359,0.978310221,0.000261568,
rf,k0,r2,M0-M2,0,M1,0.987758951,0.972233459,0.000280791,
rf,k0,r2,M0-M2,0,M2,0.928652929,0.857808889,0.002136241,
rf,k0,r2,M0-M2,0,M3,0.943282572,0.877946852,0.001883232,
rf,k0,r2,M0-M2,0,M4,0.898400459,0.750310305,0.004970259,
rf,k0,r2,M0-M2,0,M5,0.852346487,0.578702459,0.009486972,
rf,k0,r2,M0-M2,0,M6,0.831101862,0.316651089,0.015301825,
rf,k0,r2,M0-M3,0,train,0.997416401,0.994277423,9.78E-05,
rf,k0,r2,M0-M3,0,M1,0.993788239,0.984008729,0.000161713,
rf,k0,r2,M0-M3,0,M2,0.995846631,0.990391456,0.000144356,
rf,k0,r2,M0-M3,0,M3,0.979198706,0.957786765,0.000651334,
rf,k0,r2,M0-M3,0,M4,0.97730789,0.943521758,0.001124241,
rf,k0,r2,M0-M3,0,M5,0.948472136,0.858049119,0.003196515,
rf,k0,r2,M0-M3,0,M6,0.915721921,0.722605593,0.006211528,
rf,k0,r2,M0-M4,0,train,0.998929779,0.997680017,4.58E-05,
rf,k0,r2,M0-M4,0,M1,0.996620292,0.993115215,6.96E-05,
rf,k0,r2,M0-M4,0,M2,0.996841666,0.993162801,0.00010272,
rf,k0,r2,M0-M4,0,M3,0.996140029,0.992100605,0.000121885,
rf,k0,r2,M0-M4,0,M4,0.990873577,0.980429956,0.000389556,
rf,k0,r2,M0-M4,0,M5,0.98796052,0.966613984,0.000751802,
rf,k0,r2,M0-M4,0,M6,0.968731846,0.900127969,0.002236375,
rf,k0,r2,M0-M5,0,train,0.999455065,0.998830985,2.46E-05,
rf,k0,r2,M0-M5,0,M1,0.997386102,0.994169893,5.90E-05,
rf,k0,r2,M0-M5,0,M2,0.997073112,0.994008625,9.00E-05,
rf,k0,r2,M0-M5,0,M3,0.996823879,0.993628272,9.83E-05,
rf,k0,r2,M0-M5,0,M4,0.996790187,0.993523845,0.000128913,
rf,k0,r2,M0-M5,0,M5,0.99513389,0.989365314,0.000239477,
rf,k0,r2,M0-M5,0,M6,0.992590117,0.978412142,0.000483404,
rf,k0,r2,M0-M6,0,train,0.999629446,0.999208251,1.69E-05,
rf,k0,r2,M0-M6,0,M1,0.996725519,0.993001929,7.08E-05,
rf,k0,r2,M0-M6,0,M2,0.996988671,0.993803615,9.31E-05,
rf,k0,r2,M0-M6,0,M3,0.996875286,0.993673382,9.76E-05,
rf,k0,r2,M0-M6,0,M4,0.996991093,0.993883064,0.000121762,
rf,k0,r2,M0-M6,0,M5,0.997061164,0.993891375,0.000137557,
rf,k0,r2,M0-M6,0,M6,0.997190576,0.993922642,0.000136087,
rf,k0,r4,M0-M1,0,train,0.98873885,0.853822641,0.000677408,
rf,k0,r4,M0-M1,0,M1,0.272884759,-0.067984693,0.003155307,
rf,k0,r4,M0-M1,0,M2,0.858254277,-0.063004914,0.006670871,
rf,k0,r4,M0-M1,0,M3,0.87319868,-0.7927269,0.020112298,
rf,k0,r4,M0-M1,0,M4,0.848410933,-2.163102921,0.044373788,
