model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k2,r0,1,G,0.47318912038210914,-0.14741039276123047,0.024893092457205057,
cnn,k2,r0,1,E,0.5177226676378637,-0.09370732307434082,0.022743639070540667,
cnn,k2,r0,1,D,0.5292691841554116,-0.21930217742919922,0.026405998971313238,
cnn,k2,r0,2,train,0.9961334906918886,0.9922370314598083,0.0001709387324808631,
cnn,k2,r0,2,F,0.5574342548595639,0.285064697265625,0.016775080701336265,
cnn,k2,r0,2,C,0.5301820074346182,0.171714186668396,0.016571506392210722,
cnn,k2,r0,2,G,0.596035180301715,0.11007767915725708,0.019434925634413958,
cnn,k2,r0,2,E,0.5104334740971863,0.1528039574623108,0.01833496382459998,
cnn,k2,r0,2,D,0.6009582587005102,0.21786415576934814,0.017489867750555277,
cnn,k2,r0,3,train,0.9942865829681682,0.9884414076805115,0.0002486291741661262,
cnn,k2,r0,3,F,0.4994591835322335,0.08943986892700195,0.019226287491619587,
cnn,k2,r0,3,C,0.556769629973663,0.20016872882843018,0.016365780495107174,
cnn,k2,r0,3,G,0.3739790880475887,-0.1558544635772705,0.02632637368515134,
cnn,k2,r0,3,E,0.34725740436860375,-0.08877444267272949,0.024062301497906446,
cnn,k2,r0,3,D,0.5313608251412771,0.1247791051864624,0.018811762100085616,
cnn,k2,r0,4,train,0.9944849323537597,0.9888713955879211,0.00025375249970238656,
cnn,k2,r0,4,F,0.6003188813418795,0.12381929159164429,0.019920633174479008,
cnn,k2,r0,4,C,0.6193012084918961,-0.02048647403717041,0.020331406965851784,
cnn,k2,r0,4,G,0.6649250152937969,-0.16042888164520264,0.02365205204114318,
cnn,k2,r0,4,E,0.5852684319157071,-0.16587555408477783,0.026510143652558327,
cnn,k2,r0,4,D,0.6242022471811919,0.12917107343673706,0.018708839546889067,
cnn,k2,r0,5,train,0.9973275102827138,0.9946090579032898,0.00012605376832652837,
cnn,k2,r0,5,F,0.45371448273917786,-0.24147045612335205,0.023223637603223324,
cnn,k2,r0,5,C,0.3948388903138502,-0.09293210506439209,0.02420397801324725,
cnn,k2,r0,5,G,0.3301478726567284,-0.5330655574798584,0.031110620591789484,
